sale_id,product_category,price_usd,customer_age,customer_loyalty_years,region,sales_channel,season,discount_applied,sale_success
SALE-01143,Sparkling Wine,48.54,50,10,North,Online,Autumn,0,0
SALE-01144,Rose Wine,71.9,43,5,North,Online,Winter,0,0
SALE-01145,Red Wine,22.84,50,0,West,Physical Store,Summer,1,0
SALE-01146,Rose Wine,142.97,75,0,East,Physical Store,Spring,0,0
SALE-01147,Sparkling Wine,115.05,70,1,North,Physical Store,Spring,1,1
SALE-01148,Sparkling Wine,97.37,51,4,North,Online,Winter,1,1
SALE-01149,Sparkling Wine,146.24,41,9,North,Online,Winter,0,1
SALE-01150,Red Wine,47.02,55,3,West,Online,Spring,1,0
SALE-01151,Sparkling Wine,23.16,42,11,West,Physical Store,Spring,1,1
SALE-01152,Red Wine,128.46,31,9,East,Physical Store,Summer,1,1
SALE-01153,Rose Wine,40.05,31,10,South,Physical Store,Spring,0,1
SALE-01154,Red Wine,40.92,61,15,South,Physical Store,Autumn,0,1
SALE-01155,Rose Wine,31.66,76,13,West,Physical Store,Summer,0,0
SALE-01156,White Wine,96.79,50,3,East,Online,Winter,1,1
SALE-01157,Sparkling Wine,53.82,66,14,West,Physical Store,Spring,1,1
SALE-01158,Rose Wine,94.31,21,1,North,Online,Autumn,1,0
SALE-01159,Rose Wine,55.88,44,13,East,Physical Store,Autumn,0,0
SALE-01160,Red Wine,35.5,68,1,South,Physical Store,Summer,1,1
SALE-01161,Sparkling Wine,136.35,46,14,East,Physical Store,Summer,1,1
SALE-01162,White Wine,44.21,52,1,North,Online,Winter,0,0
SALE-01163,Red Wine,50.76,70,3,South,Online,Summer,1,0
SALE-01164,Sparkling Wine,52.96,34,6,North,Physical Store,Spring,1,0
SALE-01165,Red Wine,82.41,35,2,East,Online,Winter,0,1
SALE-01166,Rose Wine,133.51,21,3,South,Physical Store,Winter,0,0
SALE-01167,Red Wine,84.29,46,6,North,Physical Store,Autumn,0,1
SALE-01168,Sparkling Wine,29.47,29,4,North,Physical Store,Spring,1,1
SALE-01169,Rose Wine,75.2,36,4,West,Physical Store,Autumn,1,0
SALE-01170,Red Wine,81.67,48,2,North,Online,Autumn,0,0
SALE-01171,Red Wine,24.58,27,2,East,Physical Store,Autumn,1,1
SALE-01172,Sparkling Wine,135.42,44,10,West,Online,Autumn,1,1
SALE-01173,Rose Wine,37.05,36,13,West,Online,Summer,1,1
SALE-01174,White Wine,107.68,32,11,West,Physical Store,Winter,0,0
SALE-01175,Sparkling Wine,17.51,65,13,East,Physical Store,Winter,1,1
SALE-01176,Sparkling Wine,138.8,52,1,East,Physical Store,Summer,1,0
SALE-01177,Red Wine,49.46,54,5,South,Physical Store,Spring,0,0
SALE-01178,Red Wine,149.57,25,8,West,Physical Store,Spring,0,0
SALE-01179,Rose Wine,123.72,48,3,North,Online,Spring,0,0
SALE-01180,Red Wine,102.08,54,7,North,Online,Autumn,0,1
SALE-01181,Sparkling Wine,146.51,63,2,East,Physical Store,Spring,0,1
SALE-01182,White Wine,26.23,41,11,East,Online,Winter,1,1
SALE-01183,Red Wine,105.94,35,8,East,Online,Spring,0,1
SALE-01184,White Wine,92.15,30,10,South,Physical Store,Winter,0,1
SALE-01185,Sparkling Wine,100.47,69,3,East,Online,Winter,0,0
SALE-01186,Rose Wine,98.23,35,10,North,Online,Autumn,1,1
SALE-01187,Sparkling Wine,24.37,23,1,West,Online,Winter,1,1
SALE-01188,Sparkling Wine,72.4,78,10,West,Online,Spring,0,1
SALE-01189,Rose Wine,116.77,36,12,South,Online,Autumn,1,1
SALE-01190,Red Wine,89.16,21,12,East,Physical Store,Autumn,0,0
SALE-01191,Red Wine,87.51,31,15,West,Physical Store,Summer,1,1
SALE-01192,Rose Wine,129.76,28,9,North,Online,Spring,1,1
SALE-01193,Rose Wine,19.14,59,10,East,Online,Spring,1,1
SALE-01194,Red Wine,89.67,77,7,East,Online,Spring,0,1
SALE-01195,Rose Wine,117.46,39,6,South,Online,Spring,0,1
SALE-01196,Rose Wine,45.59,33,14,South,Physical Store,Winter,0,1
SALE-01197,Sparkling Wine,112.43,63,10,West,Physical Store,Summer,0,0
SALE-01198,Sparkling Wine,122.89,46,2,North,Physical Store,Winter,0,0
SALE-01199,Sparkling Wine,17.57,26,7,South,Online,Spring,0,1
SALE-01200,White Wine,147.84,71,6,West,Online,Summer,1,1
SALE-01201,Red Wine,55.88,23,4,East,Physical Store,Winter,1,1
SALE-01202,White Wine,79.34,52,1,South,Physical Store,Summer,0,1
SALE-01203,Rose Wine,89.86,34,15,South,Physical Store,Spring,0,1
SALE-01204,Red Wine,56.92,78,10,East,Online,Summer,1,1
SALE-01205,White Wine,23.05,77,7,North,Physical Store,Spring,1,0
SALE-01206,White Wine,17.09,56,2,North,Online,Summer,0,1
SALE-01207,White Wine,60.32,61,7,North,Physical Store,Summer,1,0
SALE-01208,Rose Wine,135.73,47,13,North,Online,Autumn,0,0
SALE-01209,Sparkling Wine,68.21,60,0,North,Physical Store,Summer,0,0
SALE-01210,Sparkling Wine,39.78,65,8,South,Physical Store,Winter,0,1
SALE-01211,Sparkling Wine,48.92,40,4,East,Physical Store,Spring,1,1
SALE-01212,Rose Wine,25.32,35,1,West,Physical Store,Winter,0,0
SALE-01213,Rose Wine,96.35,54,7,West,Online,Summer,1,1
SALE-01214,White Wine,55.23,52,9,East,Physical Store,Spring,1,1
SALE-01215,Red Wine,89.11,59,14,North,Online,Summer,1,1
SALE-01216,White Wine,117.32,35,8,East,Online,Spring,1,1
SALE-01217,Red Wine,76.23,60,14,North,Online,Summer,0,1
SALE-01218,Rose Wine,131.65,71,15,South,Online,Winter,0,0
SALE-01219,White Wine,75.41,46,2,North,Online,Autumn,0,0
SALE-01220,Rose Wine,134.21,75,5,South,Online,Spring,1,0
SALE-01221,Red Wine,100.11,54,1,North,Physical Store,Winter,1,1
SALE-01222,White Wine,103.72,26,10,West,Physical Store,Summer,1,1
SALE-01223,White Wine,139.99,66,5,East,Physical Store,Autumn,1,1
SALE-01224,Sparkling Wine,16.75,45,15,West,Physical Store,Autumn,1,1
SALE-01225,Sparkling Wine,119.34,69,11,East,Physical Store,Autumn,0,1
SALE-01226,Red Wine,137.95,30,11,East,Online,Summer,0,1
SALE-01227,Red Wine,79.34,74,12,West,Online,Autumn,0,1
SALE-01228,White Wine,139.08,37,0,South,Physical Store,Winter,1,1
SALE-01229,Red Wine,71.23,48,8,North,Online,Summer,0,1
SALE-01230,Red Wine,90.53,53,15,South,Online,Summer,1,1
SALE-01231,Red Wine,31.39,34,14,East,Physical Store,Summer,1,1
SALE-01232,Sparkling Wine,42.94,48,3,North,Online,Spring,0,1
SALE-01233,Rose Wine,22.86,65,1,East,Physical Store,Autumn,0,0
SALE-01234,Red Wine,21.19,62,15,South,Physical Store,Spring,1,1
SALE-01235,Red Wine,50.8,51,11,West,Physical Store,Spring,1,1
SALE-01236,Rose Wine,124.55,48,3,East,Online,Summer,0,0
SALE-01237,White Wine,53.21,40,9,North,Physical Store,Summer,0,1
SALE-01238,White Wine,33.1,25,6,South,Physical Store,Autumn,0,0
SALE-01239,White Wine,122.98,22,11,North,Physical Store,Spring,0,0
SALE-01240,Red Wine,88.95,43,3,North,Physical Store,Summer,0,1
SALE-01241,White Wine,89.94,59,2,East,Physical Store,Winter,1,1
SALE-01242,Sparkling Wine,69.56,61,0,South,Online,Summer,0,0
SALE-01243,Red Wine,73.39,53,1,South,Online,Autumn,1,1
SALE-01244,Red Wine,84.13,41,0,North,Online,Autumn,0,1
SALE-01245,Sparkling Wine,108.62,35,14,East,Physical Store,Summer,1,1
SALE-01246,Rose Wine,67.77,75,6,North,Online,Winter,1,1
SALE-01247,Red Wine,33.94,51,13,East,Physical Store,Spring,1,1
SALE-01248,Red Wine,136.54,30,11,South,Physical Store,Autumn,0,0
SALE-01249,White Wine,90.33,51,7,East,Physical Store,Winter,1,0
SALE-01250,Sparkling Wine,82.03,73,11,South,Online,Winter,1,1
SALE-01251,Red Wine,64.16,51,7,West,Physical Store,Autumn,0,1
SALE-01252,White Wine,96.16,32,11,North,Online,Winter,1,1
SALE-01253,Sparkling Wine,23.56,26,14,East,Physical Store,Spring,0,0
SALE-01254,White Wine,39.9,61,12,West,Online,Autumn,0,1
SALE-01255,Red Wine,66.0,40,0,East,Physical Store,Summer,0,0
SALE-01256,Sparkling Wine,40.51,51,5,North,Online,Summer,1,1
SALE-01257,White Wine,138.79,67,4,South,Online,Winter,1,1
SALE-01258,Rose Wine,117.71,60,15,West,Online,Spring,1,1
SALE-01259,Red Wine,124.13,73,12,West,Physical Store,Spring,0,0
SALE-01260,Sparkling Wine,42.87,63,9,East,Physical Store,Summer,0,1
SALE-01261,Red Wine,58.46,63,11,North,Physical Store,Summer,0,1
SALE-01262,Rose Wine,49.03,21,7,North,Online,Summer,0,0
SALE-01263,White Wine,90.39,72,2,West,Online,Autumn,1,0
SALE-01264,Rose Wine,95.84,56,3,West,Online,Spring,0,0
SALE-01265,Sparkling Wine,87.51,47,3,North,Online,Summer,0,1
SALE-01266,White Wine,46.89,51,13,East,Online,Spring,1,1
SALE-01267,Sparkling Wine,104.11,41,4,North,Physical Store,Winter,1,1
SALE-01268,White Wine,16.7,68,1,North,Physical Store,Summer,1,1
SALE-01269,Sparkling Wine,82.45,39,5,North,Physical Store,Spring,0,0
SALE-01270,White Wine,146.23,24,2,North,Physical Store,Spring,1,1
SALE-01271,Rose Wine,47.38,54,1,South,Physical Store,Spring,0,0
SALE-01272,Sparkling Wine,85.4,56,12,North,Online,Summer,0,0
SALE-01273,Sparkling Wine,136.0,63,3,East,Physical Store,Winter,1,1
SALE-01274,White Wine,91.09,49,9,West,Online,Autumn,1,1
SALE-01275,White Wine,136.91,59,13,East,Physical Store,Summer,0,0
SALE-01276,Rose Wine,70.58,45,5,South,Physical Store,Spring,0,1
SALE-01277,Rose Wine,147.84,43,2,North,Physical Store,Spring,0,0
SALE-01278,Rose Wine,140.77,46,1,East,Physical Store,Spring,0,0
SALE-01279,Sparkling Wine,78.79,30,4,South,Physical Store,Summer,1,1
SALE-01280,Red Wine,24.36,28,4,South,Physical Store,Spring,1,0
SALE-01281,Sparkling Wine,38.6,35,12,West,Online,Summer,0,1
SALE-01282,Sparkling Wine,83.17,51,2,South,Online,Summer,0,0
SALE-01283,Red Wine,87.75,26,3,West,Online,Autumn,1,1
SALE-01284,Rose Wine,133.87,62,7,North,Physical Store,Winter,1,1
SALE-01285,White Wine,22.33,28,10,East,Online,Spring,0,1
SALE-01286,Rose Wine,92.86,55,4,West,Physical Store,Autumn,0,1
SALE-01287,White Wine,82.08,67,11,South,Physical Store,Summer,0,0
SALE-01288,Rose Wine,125.63,30,7,West,Online,Summer,0,0
SALE-01289,Red Wine,28.12,33,9,East,Online,Autumn,1,1
SALE-01290,Sparkling Wine,46.31,22,12,East,Physical Store,Winter,1,0
SALE-01291,Sparkling Wine,121.7,61,10,North,Physical Store,Winter,1,0
SALE-01292,Rose Wine,108.3,30,13,North,Online,Spring,0,1
SALE-01293,White Wine,41.01,29,7,East,Online,Summer,0,1
SALE-01294,Rose Wine,109.85,29,2,East,Online,Winter,0,0
SALE-01295,Rose Wine,131.16,64,15,West,Physical Store,Winter,0,0
SALE-01296,Sparkling Wine,40.33,48,10,North,Physical Store,Autumn,1,1
SALE-01297,Sparkling Wine,144.19,69,12,West,Online,Summer,0,0
SALE-01298,Sparkling Wine,40.44,30,9,South,Online,Summer,1,1
SALE-01299,White Wine,59.37,79,10,East,Physical Store,Autumn,1,1
SALE-01300,Rose Wine,47.87,34,0,West,Online,Winter,0,1
SALE-01301,Sparkling Wine,78.4,80,8,North,Physical Store,Spring,0,1
SALE-01302,White Wine,32.52,45,11,North,Online,Winter,1,1
SALE-01303,Rose Wine,80.65,22,0,North,Physical Store,Winter,0,0
SALE-01304,Rose Wine,69.79,37,10,North,Physical Store,Summer,1,1
SALE-01305,Sparkling Wine,147.11,30,10,East,Online,Autumn,0,0
SALE-01306,Red Wine,118.55,76,15,West,Online,Winter,1,1
SALE-01307,Rose Wine,117.67,80,10,South,Physical Store,Summer,0,0
SALE-01308,Sparkling Wine,26.6,74,15,North,Physical Store,Summer,0,0
SALE-01309,White Wine,124.96,21,3,East,Physical Store,Spring,1,1
SALE-01310,Rose Wine,91.01,29,0,West,Online,Autumn,0,1
SALE-01311,White Wine,119.65,38,11,North,Online,Summer,0,0
SALE-01312,White Wine,47.31,27,2,West,Online,Summer,0,0
SALE-01313,White Wine,21.53,58,4,East,Online,Autumn,0,0
SALE-01314,Red Wine,34.71,45,9,West,Physical Store,Winter,1,0
SALE-01315,Sparkling Wine,35.18,35,5,East,Physical Store,Summer,0,0
SALE-01316,Red Wine,26.85,52,0,North,Physical Store,Spring,0,1
SALE-01317,Rose Wine,107.26,44,4,East,Physical Store,Spring,1,1
SALE-01318,Rose Wine,147.07,39,6,East,Physical Store,Spring,0,1
SALE-01319,Red Wine,58.39,76,9,East,Physical Store,Spring,0,0
SALE-01320,Sparkling Wine,48.0,22,13,East,Physical Store,Autumn,1,0
SALE-01321,Red Wine,47.37,30,6,South,Physical Store,Autumn,0,1
SALE-01322,Red Wine,114.06,55,6,East,Online,Spring,1,1
SALE-01323,Sparkling Wine,106.54,78,12,West,Online,Autumn,1,1
SALE-01324,White Wine,99.26,38,0,South,Physical Store,Summer,1,0
SALE-01325,White Wine,26.36,33,2,South,Physical Store,Spring,1,1
SALE-01326,Red Wine,15.16,69,5,South,Online,Winter,1,1
SALE-01327,Red Wine,149.9,72,9,North,Online,Autumn,1,0
SALE-01328,White Wine,120.9,74,5,South,Physical Store,Spring,1,0
SALE-01329,White Wine,68.82,56,14,North,Physical Store,Winter,0,1
SALE-01330,Red Wine,141.67,67,2,North,Physical Store,Spring,0,0
SALE-01331,White Wine,16.68,50,6,North,Physical Store,Summer,1,1
SALE-01332,Red Wine,138.6,37,14,East,Online,Autumn,1,1
SALE-01333,White Wine,63.24,26,8,North,Physical Store,Winter,1,1
SALE-01334,Rose Wine,142.57,22,11,South,Physical Store,Spring,1,1
SALE-01335,Rose Wine,32.68,56,12,West,Physical Store,Summer,0,1
SALE-01336,Red Wine,51.59,67,7,East,Physical Store,Spring,0,1
SALE-01337,Red Wine,18.55,32,4,West,Physical Store,Autumn,1,0
SALE-01338,Sparkling Wine,112.98,31,14,West,Online,Autumn,1,1
SALE-01339,Rose Wine,21.51,23,6,West,Physical Store,Autumn,1,1
SALE-01340,Red Wine,19.85,69,12,East,Physical Store,Autumn,0,1
SALE-01341,Sparkling Wine,40.99,34,11,North,Online,Spring,0,1
SALE-01342,Sparkling Wine,24.42,25,5,North,Physical Store,Winter,0,0
SALE-01343,White Wine,60.2,41,9,South,Online,Spring,0,0
SALE-01344,White Wine,20.14,75,6,West,Online,Spring,0,1
SALE-01345,White Wine,105.23,73,6,East,Physical Store,Summer,1,0
SALE-01346,Rose Wine,57.62,29,2,North,Physical Store,Summer,1,0
SALE-01347,Rose Wine,141.34,34,4,South,Online,Autumn,1,1
SALE-01348,Red Wine,63.66,79,6,North,Physical Store,Spring,1,1
SALE-01349,Red Wine,34.11,32,13,West,Physical Store,Summer,0,1
SALE-01350,Red Wine,56.23,26,4,East,Physical Store,Spring,0,0
SALE-01351,White Wine,121.23,72,12,West,Online,Summer,1,0
SALE-01352,Rose Wine,116.86,71,0,North,Physical Store,Spring,0,1
SALE-01353,Rose Wine,17.93,73,6,South,Online,Winter,0,1
SALE-01354,Sparkling Wine,148.58,75,1,East,Physical Store,Summer,1,0
SALE-01355,Red Wine,97.72,55,3,South,Online,Spring,0,1
SALE-01356,Sparkling Wine,123.17,68,2,East,Physical Store,Autumn,1,1
SALE-01357,Sparkling Wine,118.43,51,8,North,Online,Winter,0,0
SALE-01358,Sparkling Wine,85.84,51,8,North,Physical Store,Summer,0,1
SALE-01359,Sparkling Wine,19.79,68,3,East,Online,Winter,1,1
SALE-01360,White Wine,15.41,55,14,North,Online,Autumn,0,1
SALE-01361,Rose Wine,149.37,34,15,South,Physical Store,Autumn,0,1
SALE-01362,Sparkling Wine,73.22,63,11,North,Physical Store,Autumn,1,1
SALE-01363,White Wine,136.53,27,4,North,Physical Store,Autumn,1,1
SALE-01364,Rose Wine,48.97,67,4,West,Physical Store,Autumn,0,0
SALE-01365,Rose Wine,97.92,67,5,South,Physical Store,Spring,1,1
SALE-01366,White Wine,85.08,63,13,North,Physical Store,Summer,0,1
SALE-01367,Rose Wine,40.35,34,5,East,Online,Spring,0,0
SALE-01368,Rose Wine,62.32,58,9,East,Online,Winter,0,1
SALE-01369,Red Wine,66.95,48,9,West,Online,Spring,1,1
SALE-01370,White Wine,81.81,69,8,West,Physical Store,Winter,0,0
SALE-01371,Rose Wine,98.52,38,15,North,Online,Winter,0,1
SALE-01372,Red Wine,149.61,42,2,East,Online,Summer,1,0
SALE-01373,White Wine,44.67,74,10,South,Online,Winter,1,1
SALE-01374,Rose Wine,23.8,61,2,North,Physical Store,Spring,0,1
SALE-01375,Sparkling Wine,26.18,26,11,North,Physical Store,Spring,1,0
SALE-01376,Rose Wine,40.02,71,6,West,Physical Store,Winter,0,1
SALE-01377,Sparkling Wine,106.43,65,4,South,Online,Spring,1,1
SALE-01378,White Wine,53.16,22,9,South,Online,Winter,0,1
SALE-01379,White Wine,35.28,46,5,West,Online,Summer,0,1
SALE-01380,Red Wine,118.75,70,8,East,Online,Autumn,1,1
SALE-01381,Red Wine,121.42,67,14,North,Online,Winter,1,1
SALE-01382,Sparkling Wine,141.48,25,12,South,Physical Store,Autumn,1,1
SALE-01383,Rose Wine,119.83,52,0,South,Online,Summer,0,0
SALE-01384,Rose Wine,43.04,65,0,North,Online,Spring,1,1
SALE-01385,Rose Wine,62.3,55,9,East,Online,Spring,0,1
SALE-01386,Rose Wine,128.65,60,4,West,Physical Store,Summer,1,1
SALE-01387,Red Wine,142.75,55,3,South,Physical Store,Winter,0,1
SALE-01388,Rose Wine,22.66,36,6,West,Online,Summer,1,1
SALE-01389,White Wine,52.08,70,9,South,Online,Spring,1,0
SALE-01390,Sparkling Wine,18.33,39,11,North,Physical Store,Autumn,0,0
SALE-01391,White Wine,140.84,77,3,South,Online,Spring,1,1
SALE-01392,White Wine,73.95,29,9,West,Online,Spring,0,1
SALE-01393,White Wine,99.02,25,12,West,Online,Autumn,0,1
SALE-01394,Red Wine,108.95,65,12,North,Physical Store,Spring,1,0
SALE-01395,Red Wine,86.32,66,12,East,Physical Store,Summer,1,1
SALE-01396,Rose Wine,82.81,51,15,South,Physical Store,Autumn,1,1
SALE-01397,Sparkling Wine,23.2,56,15,East,Online,Summer,1,1
SALE-01398,White Wine,134.89,34,4,West,Online,Summer,1,0
SALE-01399,Rose Wine,79.74,47,3,South,Online,Spring,1,1
SALE-01400,Sparkling Wine,31.46,33,3,North,Online,Spring,0,0
SALE-01401,Red Wine,119.91,45,5,South,Online,Spring,1,0
SALE-01402,Rose Wine,147.98,64,4,North,Online,Autumn,1,0
SALE-01403,White Wine,15.12,79,2,West,Online,Spring,0,1
SALE-01404,Rose Wine,49.12,39,7,North,Online,Spring,0,0
SALE-01405,White Wine,77.88,48,1,West,Physical Store,Autumn,1,1
SALE-01406,Sparkling Wine,44.86,51,15,North,Physical Store,Winter,0,0
SALE-01407,Red Wine,140.2,54,12,North,Online,Summer,0,1
SALE-01408,Rose Wine,128.56,64,12,West,Physical Store,Spring,0,0
SALE-01409,Rose Wine,97.81,48,8,West,Online,Summer,0,1
SALE-01410,Rose Wine,102.47,49,10,West,Physical Store,Summer,1,1
SALE-01411,Rose Wine,101.19,50,13,West,Online,Autumn,0,1
SALE-01412,Sparkling Wine,87.88,54,14,South,Online,Autumn,0,0
SALE-01413,White Wine,74.31,33,15,West,Physical Store,Summer,0,1
SALE-01414,Rose Wine,44.66,28,10,West,Physical Store,Summer,1,0
SALE-01415,White Wine,97.34,56,1,South,Physical Store,Winter,0,0
SALE-01416,Rose Wine,20.21,23,2,West,Physical Store,Winter,1,0
SALE-01417,Rose Wine,88.9,21,1,South,Online,Winter,1,1
SALE-01418,Red Wine,88.48,27,2,East,Online,Autumn,1,1
SALE-01419,Sparkling Wine,81.14,25,15,South,Physical Store,Autumn,0,1
SALE-01420,Sparkling Wine,92.48,47,14,West,Online,Spring,1,1
SALE-01421,White Wine,130.49,80,0,South,Physical Store,Autumn,1,0
SALE-01422,Sparkling Wine,86.47,34,8,West,Online,Winter,1,0
SALE-01423,Rose Wine,131.25,29,5,East,Online,Summer,1,1
SALE-01424,White Wine,49.54,53,9,East,Physical Store,Winter,1,1
SALE-01425,Sparkling Wine,50.77,80,15,North,Online,Spring,1,1
SALE-01426,Rose Wine,87.61,35,5,South,Online,Summer,0,0
SALE-01427,White Wine,28.22,51,15,East,Physical Store,Spring,0,0
SALE-01428,Red Wine,15.53,45,7,North,Physical Store,Summer,0,1
SALE-01429,White Wine,71.61,21,0,North,Online,Winter,0,1
SALE-01430,Rose Wine,58.73,80,9,South,Physical Store,Summer,1,0
SALE-01431,Sparkling Wine,123.38,43,3,West,Physical Store,Autumn,0,0
SALE-01432,Rose Wine,42.5,79,8,North,Online,Summer,1,1
SALE-01433,Red Wine,49.41,74,9,West,Physical Store,Winter,0,1
SALE-01434,Red Wine,77.41,33,15,East,Online,Winter,1,1
SALE-01435,Rose Wine,108.91,57,1,East,Online,Winter,1,0
SALE-01436,Sparkling Wine,132.92,37,5,North,Online,Winter,1,1
SALE-01437,Red Wine,65.23,54,14,East,Online,Autumn,1,1
SALE-01438,White Wine,137.02,79,8,South,Physical Store,Winter,1,0
SALE-01439,White Wine,30.42,75,1,South,Physical Store,Summer,0,1
SALE-01440,Red Wine,34.37,27,13,East,Physical Store,Spring,0,1
SALE-01441,White Wine,125.11,23,2,West,Physical Store,Autumn,0,0
SALE-01442,Red Wine,72.43,24,7,East,Online,Autumn,1,1
SALE-01443,Red Wine,106.18,49,6,West,Physical Store,Winter,0,1
SALE-01444,Sparkling Wine,57.9,34,4,West,Online,Summer,0,1
SALE-01445,White Wine,76.2,31,6,North,Physical Store,Spring,0,1
SALE-01446,Sparkling Wine,124.25,54,0,East,Physical Store,Winter,1,0
SALE-01447,Rose Wine,78.87,76,6,East,Physical Store,Autumn,0,0
SALE-01448,White Wine,103.11,25,12,South,Physical Store,Autumn,0,0
SALE-01449,White Wine,88.28,40,3,North,Online,Autumn,1,0
SALE-01450,Sparkling Wine,25.66,49,15,North,Physical Store,Autumn,1,1
SALE-01451,Sparkling Wine,140.86,29,8,South,Online,Winter,1,1
SALE-01452,Rose Wine,16.01,73,10,South,Online,Spring,0,1
SALE-01453,Sparkling Wine,41.11,78,3,West,Online,Spring,0,0
SALE-01454,Sparkling Wine,103.77,48,5,West,Online,Autumn,0,0
SALE-01455,Red Wine,73.11,72,5,West,Online,Autumn,0,0
SALE-01456,Red Wine,101.97,27,15,South,Online,Spring,0,0
SALE-01457,Sparkling Wine,100.31,78,5,West,Physical Store,Autumn,0,0
SALE-01458,Red Wine,45.75,47,6,West,Online,Spring,0,0
SALE-01459,Rose Wine,63.97,57,13,North,Physical Store,Winter,1,1
SALE-01460,Rose Wine,115.21,31,15,West,Physical Store,Autumn,0,0
SALE-01461,Red Wine,120.7,25,2,North,Physical Store,Summer,1,1
SALE-01462,Red Wine,91.91,51,7,North,Online,Winter,0,1
SALE-01463,Red Wine,143.31,68,13,South,Online,Autumn,1,1
SALE-01464,Rose Wine,24.41,42,9,North,Physical Store,Autumn,0,0
SALE-01465,Sparkling Wine,55.26,68,1,West,Physical Store,Autumn,1,1
SALE-01466,Rose Wine,80.18,34,7,East,Physical Store,Winter,0,1
SALE-01467,Rose Wine,71.34,73,3,West,Physical Store,Winter,1,0
SALE-01468,White Wine,39.05,23,14,North,Online,Summer,0,1
SALE-01469,White Wine,98.84,64,14,South,Online,Spring,0,1
SALE-01470,Sparkling Wine,57.14,50,3,South,Physical Store,Spring,0,1
SALE-01471,Rose Wine,146.9,69,3,West,Online,Spring,1,1
SALE-01472,Red Wine,23.52,80,2,East,Physical Store,Autumn,1,0
SALE-01473,Rose Wine,24.79,52,13,North,Physical Store,Summer,1,1
SALE-01474,White Wine,114.09,32,2,East,Physical Store,Summer,0,0
SALE-01475,Rose Wine,137.45,73,1,South,Physical Store,Spring,1,1
SALE-01476,Rose Wine,43.21,79,8,North,Online,Autumn,1,1
SALE-01477,Sparkling Wine,145.2,45,11,East,Online,Spring,1,1
SALE-01478,Sparkling Wine,111.05,60,9,South,Physical Store,Summer,1,1
SALE-01479,Rose Wine,76.3,48,4,South,Physical Store,Autumn,0,1
SALE-01480,White Wine,112.23,22,4,North,Online,Autumn,1,1
SALE-01481,Rose Wine,148.39,60,11,West,Physical Store,Autumn,0,0
SALE-01482,Red Wine,60.75,43,9,North,Online,Autumn,0,1
SALE-01483,Red Wine,21.78,46,4,North,Physical Store,Spring,1,1
SALE-01484,White Wine,37.61,44,1,East,Online,Summer,0,0
SALE-01485,Sparkling Wine,69.73,58,6,East,Online,Spring,1,1
SALE-01486,Red Wine,100.22,40,10,North,Online,Autumn,0,0
SALE-01487,Sparkling Wine,80.15,26,0,South,Physical Store,Autumn,1,0
SALE-01488,Sparkling Wine,34.76,77,5,West,Online,Winter,0,0
SALE-01489,White Wine,70.72,27,3,East,Online,Winter,1,0
SALE-01490,Rose Wine,132.88,76,11,South,Online,Summer,1,0
SALE-01491,Red Wine,131.72,28,1,West,Physical Store,Winter,0,0
SALE-01492,Sparkling Wine,146.62,29,15,North,Online,Autumn,0,1
SALE-01493,White Wine,85.47,25,1,South,Online,Autumn,0,0
SALE-01494,Sparkling Wine,123.89,23,5,East,Physical Store,Spring,1,0
SALE-01495,Sparkling Wine,93.2,58,13,North,Physical Store,Winter,0,0
SALE-01496,Red Wine,31.6,55,14,North,Online,Autumn,1,1
SALE-01497,Sparkling Wine,131.66,28,12,East,Online,Autumn,1,1
SALE-01498,Red Wine,55.33,42,4,East,Physical Store,Winter,1,1
SALE-01499,Red Wine,128.32,64,9,East,Online,Winter,0,1
SALE-01500,Rose Wine,91.12,48,2,South,Physical Store,Autumn,1,0
SALE-01501,White Wine,120.79,26,3,East,Physical Store,Spring,0,0
SALE-01502,White Wine,81.0,78,5,East,Physical Store,Autumn,1,0
SALE-01503,Red Wine,97.2,61,11,South,Physical Store,Spring,1,1
SALE-01504,Rose Wine,50.99,38,12,East,Online,Spring,0,1
SALE-01505,Sparkling Wine,39.01,34,2,North,Physical Store,Spring,1,0
SALE-01506,White Wine,45.05,64,8,South,Physical Store,Winter,0,1
SALE-01507,Sparkling Wine,89.35,21,14,South,Physical Store,Autumn,0,0
SALE-01508,Rose Wine,108.06,47,3,South,Online,Summer,1,1
SALE-01509,Red Wine,112.41,68,2,East,Online,Summer,0,0
SALE-01510,Red Wine,72.8,59,11,South,Online,Summer,1,1
SALE-01511,Red Wine,34.6,71,2,North,Physical Store,Spring,0,0
SALE-01512,Red Wine,59.85,68,3,West,Physical Store,Autumn,0,1
SALE-01513,Sparkling Wine,124.39,77,8,East,Online,Spring,0,1
SALE-01514,Sparkling Wine,58.07,74,6,West,Physical Store,Winter,1,1
SALE-01515,White Wine,122.4,27,3,West,Online,Spring,1,1
SALE-01516,White Wine,17.52,37,1,North,Physical Store,Summer,0,1
SALE-01517,White Wine,109.17,64,8,East,Online,Autumn,0,1
SALE-01518,Sparkling Wine,56.14,25,11,North,Physical Store,Autumn,0,0
SALE-01519,Red Wine,107.96,71,14,North,Online,Spring,0,1
SALE-01520,Rose Wine,69.1,62,2,West,Online,Winter,1,0
SALE-01521,Red Wine,141.05,71,11,East,Online,Spring,1,0
SALE-01522,Red Wine,71.02,58,10,West,Online,Spring,0,0
SALE-01523,White Wine,128.53,69,8,North,Physical Store,Winter,1,1
